,TrapFactor,Station,Date,Latitude,Longitude,weekNumber,Tmax,Tmin,Tavg,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,DewPoint,Sunrise,Sunset,SevendaymedianTmp,ThreedaymedianTmp,SevendaymedianMinTmp,ThreedaymedianMinTmp,RelHumidity,V1_detailed,WnvPresent_detailed,RESTUANS_detailed,PIPENS_detailed,PIPIENS-RESTUANS_detailed,TERRITANS_detailed,SALINARIUS_detailed,ERRATICUS_detailed,TARSALIS_detailed
3419,T152,2,7/27/2007,41.846075,-87.716277,30,83,70,77,0.04,29.16,29.8,1.2,36,8.1,67,440,1917,76,75,66,70,71.30206812410943,1,0,0,0,1,0,0,0,0
3420,T152,2,7/29/2011,41.846075,-87.716277,30,86,74,80,0.36,29.34,29.96,3.5,4,5.6,69,442,1915,80,80,73,68,69.19708443215043,7,0,0,0,1,0,0,0,0
3421,T152,2,7/6/2009,41.846075,-87.716277,27,85,63,74,0.0,29.2,29.84,4.2,30,5.5,54,423,1930,69,71,62,63,49.659407487470894,5,0,1,0,1,0,0,0,0
3422,T152,2,7/8/2013,41.846075,-87.716277,27,87,71,79,0.84,29.31,29.95,10.0,22,10.5,70,424,1929,77,79,66,73,73.98921543414879,2,0,1,0,0,0,0,0,0
3423,T152,2,8/1/2007,41.846075,-87.716277,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,3,0,0,1,1,0,0,0,0
3424,T152,2,8/1/2013,41.846075,-87.716277,30,82,61,72,0.0,29.29,29.95,6.2,29,7.1,54,445,1911,73,73,62,62,53.11966776632261,61,0,0,0,1,0,0,0,0
3425,T152,2,8/12/2011,41.846075,-87.716277,32,82,65,74,0.0,29.28,29.93,8.2,19,8.4,57,456,1858,70,74,62,65,55.370380068334434,3,0,1,1,0,0,0,0,0
3426,T152,2,8/13/2009,41.846075,-87.716277,32,86,63,75,0.0,29.44,30.09,2.0,16,4.0,55,457,1856,78,76,67,63,49.80730647655911,8,0,1,0,1,0,0,0,0
3427,T152,2,8/15/2007,41.846075,-87.716277,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,9,0,0,1,1,0,0,0,0
3428,T152,2,8/15/2013,41.846075,-87.716277,32,74,57,66,0.0,29.47,30.13,4.5,22,5.0,50,459,1854,70,69,58,57,56.29924377769591,4,0,0,1,1,0,0,0,0
3429,T152,2,8/19/2011,41.846075,-87.716277,33,86,67,77,0.0,29.23,29.87,4.7,13,5.8,62,503,1848,73,74,66,67,59.88201402804045,7,0,1,0,1,0,0,0,0
3430,T152,2,8/21/2007,41.846075,-87.716277,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,7,0,1,1,1,0,0,0,0
3431,T152,2,8/22/2013,41.846075,-87.716277,33,78,67,73,0.36,29.42,30.05,2.5,24,7.0,66,506,1843,73,73,64,64,78.72123950619469,22,1,1,1,1,0,0,0,0
3432,T152,2,8/24/2007,41.846075,-87.716277,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,8,1,0,1,1,0,0,0,0
3433,T152,2,8/26/2011,41.846075,-87.716277,34,83,61,72,0.0,29.32,29.97,1.2,20,3.4,58,511,1837,70,73,61,64,61.397964442270506,1,0,0,1,0,0,0,0,0
3434,T152,2,8/27/2009,41.846075,-87.716277,34,67,62,65,1.19,29.41,30.07,10.7,8,11.0,61,512,1835,63,65,56,61,86.88945131427035,1,0,0,0,1,0,0,0,0
3435,T152,2,8/29/2013,41.846075,-87.716277,34,87,69,78,0.0,29.36,30.0,4.2,10,4.6,65,514,1832,76,82,69,69,64.3602354171191,7,0,0,1,1,0,0,0,0
3436,T152,2,8/7/2007,41.846075,-87.716277,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,6,0,0,1,1,0,0,0,0
3437,T152,2,8/7/2009,41.846075,-87.716277,31,74,67,71,0.23,29.41,30.08,6.4,15,7.2,59,451,1904,79,79,70,68,65.83068248854447,13,0,1,1,1,0,0,0,0
3438,T152,2,8/8/2013,41.846075,-87.716277,31,79,69,74,0.0,29.33,29.96,10.5,5,10.8,55,452,1903,73,73,63,62,51.50253858578976,3,0,0,1,0,0,0,0,0
3439,T152,2,9/12/2011,41.846075,-87.716277,37,86,64,75,0.0,29.24,29.9,9.2,23,9.3,59,528,1809,54,67,48,58,57.533389096468824,1,0,0,0,1,0,0,0,0
3440,T152,2,9/12/2013,41.846075,-87.716277,36,83,63,73,0.06,29.34,29.97,6.8,34,9.8,58,528,1809,60,61,54,54,59.36035569550202,14,0,0,0,1,0,0,0,0
3441,T152,2,9/16/2011,41.846075,-87.716277,37,59,48,54,0.0,29.65,30.33,2.6,13,3.7,38,532,1760,61,59,54,50,54.58319207123542,2,0,0,1,1,0,0,0,0
3442,T152,2,9/17/2009,41.846075,-87.716277,37,71,54,63,0.0,29.51,30.17,4.5,8,5.4,51,533,1758,65,65,54,52,64.87706300814675,24,0,1,1,1,0,0,0,0
3443,T152,2,9/18/2007,41.846075,-87.716277,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,5,0,0,1,1,1,0,0,0
3444,T152,2,9/19/2013,41.846075,-87.716277,37,84,70,77,0.0,29.21,29.87,7.8,16,10.0,66,536,1755,60,68,52,59,68.8762683364799,1,0,0,0,1,0,0,0,0
3445,T152,2,9/23/2011,41.846075,-87.716277,38,62,48,55,0.02,29.38,30.05,4.1,36,6.4,46,540,1748,57,57,51,51,71.61961725473621,1,0,1,0,0,0,0,0,0
3446,T152,2,9/24/2007,41.846075,-87.716277,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,1,0,0,1,0,0,0,0,0
3447,T152,2,9/25/2009,41.846075,-87.716277,38,70,60,65,0.02,29.44,30.11,5.4,11,6.3,57,542,1744,62,62,53,56,75.31445549860848,10,0,0,1,1,0,0,0,0
3448,T152,2,9/26/2013,41.846075,-87.716277,38,75,55,65,0.0,29.4,30.04,4.1,9,4.6,52,543,1742,69,67,55,55,62.76833126674746,2,0,0,0,1,0,0,0,0
3449,T152,2,9/6/2013,41.846075,-87.716277,35,85,62,74,0.0,29.44,30.11,4.3,17,6.0,55,522,1819,77,77,68,65,51.50253858578976,15,0,0,1,1,0,0,0,0
3450,T153,2,10/4/2007,41.907645,-87.760886,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,22,0,1,0,1,0,0,0,0
3451,T153,2,5/29/2007,41.907645,-87.760886,22,88,65,77,0.0,29.44,30.09,5.8,16,7.4,59,421,1917,77,77,66,66,53.83064226424435,1,0,1,0,0,0,0,0,0
3452,T153,2,6/12/2009,41.907645,-87.760886,23,72,50,61,0.0,29.3,29.95,5.0,6,6.7,49,416,1927,64,61,54,54,64.63310849589597,11,0,0,0,1,0,0,0,0
3453,T153,2,6/19/2009,41.907645,-87.760886,24,88,66,77,0.87,29.03,29.68,6.3,18,10.5,68,416,1930,79,78,69,68,73.8025121880607,3,0,1,0,0,0,0,0,0
3454,T153,2,6/2/2009,41.907645,-87.760886,22,61,50,56,0.06,29.42,30.07,8.3,3,9.2,47,419,1920,56,54,47,47,71.72422019136161,1,0,0,0,1,0,0,0,0
3455,T153,2,6/26/2009,41.907645,-87.760886,25,86,72,79,0.0,29.2,29.83,6.4,4,8.0,61,418,1931,76,79,66,67,54.11135105682001,17,0,1,1,1,0,0,0,0
3456,T153,2,6/29/2007,41.907645,-87.760886,26,71,56,64,0.0,29.47,30.11,7.4,2,8.2,56,419,1931,67,67,56,56,75.22266484350234,1,0,1,0,0,0,0,0,0
3457,T153,2,6/5/2007,41.907645,-87.760886,23,63,51,57,0.27,29.16,29.78,6.2,3,8.1,47,417,1923,69,58,57,48,69.17919044473983,3,0,1,0,0,0,0,0,0
3458,T153,2,6/5/2009,41.907645,-87.760886,22,80,47,64,0.0,29.23,29.91,6.3,25,7.2,43,417,1923,64,61,52,51,46.34538974472218,3,0,1,0,1,0,0,0,0
3459,T153,2,7/10/2009,41.907645,-87.760886,27,84,67,76,0.12,29.41,30.04,3.6,21,4.6,65,425,1929,72,76,63,67,68.76831510279386,6,0,1,1,1,0,0,0,0
3460,T153,2,7/17/2009,41.907645,-87.760886,28,70,58,64,0.0,29.21,29.86,10.1,29,10.4,52,431,1925,66,65,58,58,64.99819801604751,7,0,1,0,1,0,0,0,0
3461,T153,2,7/18/2007,41.907645,-87.760886,29,85,69,77,0.92,29.18,29.83,10.3,24,10.6,69,432,1924,68,73,62,63,76.37954483234944,2,0,0,0,1,0,0,0,0
3462,T153,2,8/1/2007,41.907645,-87.760886,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,8,0,0,1,1,0,0,0,0
3463,T153,2,8/15/2007,41.907645,-87.760886,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,72,0,0,1,1,0,0,0,0
3464,T153,2,8/21/2007,41.907645,-87.760886,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,25,0,0,1,1,0,0,0,0
3465,T153,2,8/24/2007,41.907645,-87.760886,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,24,0,0,1,1,0,0,0,0
3466,T153,2,8/7/2007,41.907645,-87.760886,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,7,0,0,1,1,0,0,0,0
3467,T153,2,8/7/2009,41.907645,-87.760886,31,74,67,71,0.23,29.41,30.08,6.4,15,7.2,59,451,1904,79,79,70,68,65.83068248854447,9,0,1,0,1,0,0,0,0
3468,T153,2,9/12/2007,41.907645,-87.760886,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,10,0,0,1,0,0,0,0,0
3469,T153,2,9/14/2009,41.907645,-87.760886,37,84,59,72,0.0,29.4,30.05,1.1,13,2.7,56,530,1805,67,73,59,63,57.126939972459,5,0,1,0,1,0,0,0,0
3470,T153,2,9/18/2007,41.907645,-87.760886,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,4,0,0,1,0,0,0,0,0
3471,T153,2,9/24/2007,41.907645,-87.760886,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,10,0,0,0,1,0,0,0,0
3472,T153,2,9/25/2009,41.907645,-87.760886,38,70,60,65,0.02,29.44,30.11,5.4,11,6.3,57,542,1744,62,62,53,56,75.31445549860848,3,0,0,0,1,0,0,0,0
3473,T153,2,9/4/2007,41.907645,-87.760886,36,90,67,79,0.0,29.34,29.99,2.2,24,5.0,59,520,1822,78,79,71,67,50.39386827036606,2,0,0,0,1,0,0,0,0
3474,T154,2,10/4/2007,41.918704999999996,-87.752329,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,15,0,0,1,1,0,0,0,0
3475,T154,2,6/5/2007,41.918704999999996,-87.752329,23,63,51,57,0.27,29.16,29.78,6.2,3,8.1,47,417,1923,69,58,57,48,69.17919044473983,1,0,1,0,0,0,0,0,0
3476,T154,2,7/2/2007,41.918704999999996,-87.752329,27,77,58,68,0.0,29.55,30.21,7.4,12,8.5,50,420,1931,76,72,67,60,52.54132558106588,1,0,0,0,1,0,0,0,0
3477,T154,2,8/1/2007,41.918704999999996,-87.752329,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,19,0,0,1,1,0,0,0,0
3478,T154,2,8/15/2007,41.918704999999996,-87.752329,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,52,1,1,1,1,0,0,0,0
3479,T154,2,8/21/2007,41.918704999999996,-87.752329,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,51,0,0,1,1,0,0,0,0
3480,T154,2,8/24/2007,41.918704999999996,-87.752329,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,12,1,0,0,1,0,0,0,0
3481,T154,2,8/7/2007,41.918704999999996,-87.752329,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,24,0,1,1,1,0,0,0,0
3482,T154,2,9/12/2007,41.918704999999996,-87.752329,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,3,0,0,1,0,0,0,0,0
3483,T154,2,9/18/2007,41.918704999999996,-87.752329,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,2,0,0,1,0,0,1,0,0
3484,T154,2,9/24/2007,41.918704999999996,-87.752329,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,8,0,0,1,1,0,0,0,0
3485,T155,2,10/4/2007,41.776156,-87.778927,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,50,0,0,1,1,0,0,0,0
3486,T155,2,5/28/2009,41.776156,-87.778927,21,64,55,60,0.0,29.11,29.75,6.8,29,8.3,51,421,1916,62,62,50,55,72.137331284171,1,0,1,0,0,0,0,0,0
3487,T155,2,6/14/2013,41.776156,-87.778927,23,76,57,67,0.0,29.4,30.04,6.0,5,7.8,50,416,1928,74,69,61,58,54.3838618372742,18,0,1,0,1,0,0,0,0
3488,T155,2,6/17/2011,41.776156,-87.778927,24,82,64,73,0.0,29.18,29.81,5.3,7,6.2,60,416,1929,73,73,64,63,63.75884189409329,1,0,0,0,1,0,0,0,0
3489,T155,2,6/2/2009,41.776156,-87.778927,22,61,50,56,0.06,29.42,30.07,8.3,3,9.2,47,419,1920,56,54,47,47,71.72422019136161,1,0,1,0,0,0,0,0,0
3490,T155,2,6/21/2013,41.776156,-87.778927,24,85,70,78,0.11,29.39,30.04,7.6,19,9.6,63,416,1930,77,77,68,70,60.01107855818599,13,0,1,0,1,0,0,0,0
3491,T155,2,6/24/2011,41.776156,-87.778927,25,68,60,64,0.0,29.13,29.76,8.5,29,8.7,55,417,1931,70,69,61,60,72.54211374670008,5,0,1,0,1,0,0,0,0
3492,T155,2,6/26/2009,41.776156,-87.778927,25,86,72,79,0.0,29.2,29.83,6.4,4,8.0,61,418,1931,76,79,66,67,54.11135105682001,1,0,1,0,0,0,0,0,0
3493,T155,2,6/27/2013,41.776156,-87.778927,25,91,66,79,0.59,29.08,29.71,6.1,29,6.8,65,418,1931,70,76,64,67,62.2760878775776,20,0,1,0,1,0,0,0,0
3494,T155,2,6/30/2011,41.776156,-87.778927,26,89,66,78,0.03,29.34,29.99,9.2,16,10.6,61,419,1931,80,80,70,70,55.92225541850748,2,0,0,0,0,1,0,0,0
3495,T155,2,6/5/2009,41.776156,-87.778927,22,80,47,64,0.0,29.23,29.91,6.3,25,7.2,43,417,1923,64,61,52,51,46.34538974472218,3,0,1,0,1,0,0,0,0
3496,T155,2,6/7/2013,41.776156,-87.778927,22,68,54,61,0.0,29.26,29.92,8.8,2,9.2,44,417,1924,68,62,55,50,53.51689345100418,1,0,0,0,1,0,0,0,0
3497,T155,2,7/11/2007,41.776156,-87.778927,28,77,63,70,0.0,29.28,29.92,9.1,30,11.2,51,426,1928,70,70,61,61,50.916423485910975,1,0,0,0,1,0,0,0,0
3498,T155,2,7/11/2011,41.776156,-87.778927,28,90,70,80,0.13,29.18,29.81,5.3,24,8.0,70,426,1928,74,80,66,70,71.6029668387688,1,0,1,0,0,0,0,0,0
3499,T155,2,7/12/2013,41.776156,-87.778927,27,82,60,71,0.0,29.44,30.09,4.1,8,5.4,54,427,1928,80,73,71,62,54.95084226417701,39,0,1,0,1,0,0,0,0
3500,T155,2,7/15/2011,41.776156,-87.778927,28,86,71,79,0.0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71,52.22353196842017,1,0,1,0,0,0,0,0,0
3501,T155,2,7/17/2009,41.776156,-87.778927,28,70,58,64,0.0,29.21,29.86,10.1,29,10.4,52,431,1925,66,65,58,58,64.99819801604751,5,0,1,0,1,0,0,0,0
3502,T155,2,7/24/2009,41.776156,-87.778927,29,83,62,73,0.19,29.14,29.82,8.7,23,9.6,60,437,1919,74,74,64,66,63.75884189409329,1,0,0,1,0,0,0,0,0
3503,T155,2,7/25/2011,41.776156,-87.778927,30,90,73,82,0.01,29.25,29.89,2.1,35,6.1,67,438,1918,80,79,72,72,60.52200223913138,1,0,0,0,1,0,0,0,0
3504,T155,2,7/25/2013,41.776156,-87.778927,29,81,58,70,0.0,29.39,30.05,2.7,23,3.9,52,438,1918,63,70,57,62,52.83156593782089,4,0,1,0,1,0,0,0,0
3505,T155,2,7/27/2007,41.776156,-87.778927,30,83,70,77,0.04,29.16,29.8,1.2,36,8.1,67,440,1917,76,75,66,70,71.30206812410943,2,0,0,0,1,0,0,0,0
3506,T155,2,7/29/2011,41.776156,-87.778927,30,86,74,80,0.36,29.34,29.96,3.5,4,5.6,69,442,1915,80,80,73,68,69.19708443215043,1,0,0,1,0,0,0,0,0
3507,T155,2,7/31/2009,41.776156,-87.778927,30,82,62,72,0.0,29.29,29.92,5.9,27,6.7,55,444,1913,69,69,62,62,55.091227971046706,2,0,1,0,1,0,0,0,0
3508,T155,2,7/6/2009,41.776156,-87.778927,27,85,63,74,0.0,29.2,29.84,4.2,30,5.5,54,423,1930,69,71,62,63,49.659407487470894,5,0,0,0,1,0,0,0,0
3509,T155,2,7/8/2013,41.776156,-87.778927,27,87,71,79,0.84,29.31,29.95,10.0,22,10.5,70,424,1929,77,79,66,73,73.98921543414879,35,0,1,0,0,0,0,0,0
3510,T155,2,8/1/2007,41.776156,-87.778927,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,19,0,1,1,1,0,0,0,0
3511,T155,2,8/1/2013,41.776156,-87.778927,30,82,61,72,0.0,29.29,29.95,6.2,29,7.1,54,445,1911,73,73,62,62,53.11966776632261,6,0,1,1,1,0,0,0,0
3512,T155,2,8/15/2007,41.776156,-87.778927,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,46,2,0,1,1,0,0,0,0
3513,T155,2,8/19/2011,41.776156,-87.778927,33,86,67,77,0.0,29.23,29.87,4.7,13,5.8,62,503,1848,73,74,66,67,59.88201402804045,8,0,0,0,1,1,0,0,0
3514,T155,2,8/21/2007,41.776156,-87.778927,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,11,0,0,1,1,0,0,0,0
3515,T155,2,8/22/2013,41.776156,-87.778927,33,78,67,73,0.36,29.42,30.05,2.5,24,7.0,66,506,1843,73,73,64,64,78.72123950619469,7,0,0,1,1,0,0,0,0
3516,T155,2,8/24/2007,41.776156,-87.778927,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,10,1,0,1,1,0,1,0,0
3517,T155,2,8/25/2009,41.776156,-87.778927,34,82,61,72,0.0,29.39,30.04,8.3,21,8.6,61,510,1839,66,68,61,62,68.33135540319206,1,0,0,0,1,0,0,0,0
3518,T155,2,8/26/2011,41.776156,-87.778927,34,83,61,72,0.0,29.32,29.97,1.2,20,3.4,58,511,1837,70,73,61,64,61.397964442270506,1,0,0,0,1,0,0,0,0
3519,T155,2,8/29/2013,41.776156,-87.778927,34,87,69,78,0.0,29.36,30.0,4.2,10,4.6,65,514,1832,76,82,69,69,64.3602354171191,14,1,0,1,1,0,0,0,0
3520,T155,2,8/5/2011,41.776156,-87.778927,31,84,70,77,0.0,29.26,29.91,5.2,7,6.0,68,449,1907,77,79,70,72,73.8025121880607,2,0,0,0,1,0,0,0,0
3521,T155,2,8/7/2007,41.776156,-87.778927,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,10,0,0,1,1,0,0,0,0
3522,T155,2,8/7/2009,41.776156,-87.778927,31,74,67,71,0.23,29.41,30.08,6.4,15,7.2,59,451,1904,79,79,70,68,65.83068248854447,2,0,0,1,0,1,0,0,0
3523,T155,2,8/8/2013,41.776156,-87.778927,31,79,69,74,0.0,29.33,29.96,10.5,5,10.8,55,452,1903,73,73,63,62,51.50253858578976,28,1,1,0,1,0,0,0,0
3524,T155,2,9/1/2011,41.776156,-87.778927,35,94,74,84,0.0,29.26,29.89,5.8,21,6.3,70,517,1827,79,84,71,76,62.887328235813854,3,0,1,0,1,0,0,0,0
3525,T155,2,9/12/2007,41.776156,-87.778927,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,54,0,0,1,1,0,0,0,0
3526,T155,2,9/12/2011,41.776156,-87.778927,37,86,64,75,0.0,29.24,29.9,9.2,23,9.3,59,528,1809,54,67,48,58,57.533389096468824,13,0,0,0,1,0,0,0,0
3527,T155,2,9/12/2013,41.776156,-87.778927,36,83,63,73,0.06,29.34,29.97,6.8,34,9.8,58,528,1809,60,61,54,54,59.36035569550202,19,0,0,0,1,0,0,0,0
3528,T155,2,9/17/2009,41.776156,-87.778927,37,71,54,63,0.0,29.51,30.17,4.5,8,5.4,51,533,1758,65,65,54,52,64.87706300814675,1,0,0,1,0,0,0,0,0
3529,T155,2,9/19/2007,41.776156,-87.778927,38,84,68,76,0.0,29.47,30.09,3.5,25,9.0,59,536,1755,70,70,63,63,55.64738458327223,21,0,0,1,1,1,0,0,0
3530,T155,2,9/19/2013,41.776156,-87.778927,37,84,70,77,0.0,29.21,29.87,7.8,16,10.0,66,536,1755,60,68,52,59,68.8762683364799,7,0,0,0,1,0,0,0,0
3531,T155,2,9/23/2011,41.776156,-87.778927,38,62,48,55,0.02,29.38,30.05,4.1,36,6.4,46,540,1748,57,57,51,51,71.61961725473621,4,0,0,0,1,0,0,0,0
3532,T155,2,9/25/2009,41.776156,-87.778927,38,70,60,65,0.02,29.44,30.11,5.4,11,6.3,57,542,1744,62,62,53,56,75.31445549860848,4,0,0,1,1,0,0,0,0
3533,T155,2,9/26/2013,41.776156,-87.778927,38,75,55,65,0.0,29.4,30.04,4.1,9,4.6,52,543,1742,69,67,55,55,62.76833126674746,4,1,0,0,1,0,0,0,0
3534,T155,2,9/30/2011,41.776156,-87.778927,39,58,47,53,0.17,29.37,30.0,15.4,34,16.3,42,547,1735,53,50,44,44,66.13832421692287,1,0,1,0,0,0,0,0,0
3535,T155,2,9/5/2007,41.776156,-87.778927,36,91,72,82,0.0,29.31,29.94,6.4,19,6.7,62,521,1821,78,79,71,73,50.828531099272766,13,0,0,1,1,0,0,0,0
3536,T155,2,9/6/2013,41.776156,-87.778927,35,85,62,74,0.0,29.44,30.11,4.3,17,6.0,55,522,1819,77,77,68,65,51.50253858578976,7,0,0,1,0,0,0,0,0
3537,T156,2,10/4/2007,41.772846,-87.740029,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,13,1,0,1,1,0,0,0,0
3538,T156,2,8/1/2007,41.772846,-87.740029,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,9,0,1,1,1,1,0,0,0
3539,T156,2,8/15/2007,41.772846,-87.740029,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,13,0,0,1,1,0,0,0,0
3540,T156,2,8/21/2007,41.772846,-87.740029,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,3,0,0,1,1,0,0,0,0
3541,T156,2,8/24/2007,41.772846,-87.740029,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,5,0,0,1,1,0,0,0,0
3542,T156,2,9/12/2007,41.772846,-87.740029,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,7,0,0,1,1,0,0,0,0
3543,T156,2,9/19/2007,41.772846,-87.740029,38,84,68,76,0.0,29.47,30.09,3.5,25,9.0,59,536,1755,70,70,63,63,55.64738458327223,4,0,1,1,0,1,0,0,0
3544,T156,2,9/24/2007,41.772846,-87.740029,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,1,0,0,0,1,0,0,0,0
3545,T156,2,9/5/2007,41.772846,-87.740029,36,91,72,82,0.0,29.31,29.94,6.4,19,6.7,62,521,1821,78,79,71,73,50.828531099272766,6,0,0,1,1,0,0,0,0
3546,T157,2,10/4/2007,41.825902,-87.667827,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,2,0,0,1,0,0,0,0,0
3547,T157,2,8/1/2007,41.825902,-87.667827,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,2,0,0,1,1,0,0,0,0
3548,T157,2,8/15/2007,41.825902,-87.667827,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,20,0,0,1,1,0,0,0,0
3549,T157,2,8/2/2007,41.825902,-87.667827,31,91,73,82,0.0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73,58.4629559303616,1,0,0,1,0,0,0,0,0
3550,T157,2,8/21/2007,41.825902,-87.667827,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,15,0,0,1,1,0,0,0,0
3551,T157,2,8/24/2007,41.825902,-87.667827,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,2,0,0,0,1,0,0,0,0
3552,T157,2,8/7/2007,41.825902,-87.667827,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,2,0,1,0,1,0,0,0,0
3553,T157,2,9/19/2007,41.825902,-87.667827,38,84,68,76,0.0,29.47,30.09,3.5,25,9.0,59,536,1755,70,70,63,63,55.64738458327223,1,0,0,0,1,0,0,0,0
3554,T157,2,9/24/2007,41.825902,-87.667827,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,1,0,0,1,0,0,0,0,0
3555,T157,2,9/5/2007,41.825902,-87.667827,36,91,72,82,0.0,29.31,29.94,6.4,19,6.7,62,521,1821,78,79,71,73,50.828531099272766,1,0,0,1,0,0,0,0,0
3556,T158,2,10/1/2009,41.682587,-87.707973,39,59,44,52,0.59,29.18,29.9,8.8,13,8.7,46,548,1734,52,52,47,47,79.93203780980954,8,0,1,0,1,0,0,0,0
3557,T158,2,10/4/2007,41.682587,-87.707973,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,10,0,0,1,1,0,0,0,0
3558,T158,2,6/12/2009,41.682587,-87.707973,23,72,50,61,0.0,29.3,29.95,5.0,6,6.7,49,416,1927,64,61,54,54,64.63310849589597,4,0,1,0,1,0,0,0,0
3559,T158,2,6/14/2013,41.682587,-87.707973,23,76,57,67,0.0,29.4,30.04,6.0,5,7.8,50,416,1928,74,69,61,58,54.3838618372742,59,0,1,0,1,0,0,0,0
